;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Text_ID_head;Sentence_ID_head;Sentence_position_head;Token_ID_head;Token_position_head;Token_head;Token_clean_head;Relation_head;Head_head;Analysis_ID_head;Lemma_head;Lemma_simplex_head;Lemma_frequency_head;Language_head;Morphological_type_head;Part_of_speech_head;Stem_head;Tense_head;Mood_head;Diathesis_head;Person_head;Number_head;Gender_head;Case_head;Category_head;POS_head;Tags_head;Meaning_head;Meaning_category_head;Meaning_subcategory_head;Classical_Latin_equivalent_head;Classical_Latin_Form_head;TAM_analysis_head;Standard_aligned_head;Form_aligned_head;Sentence_head;Section_head;Reference_head;Name_head;Language_(text)_head;Language_family_head;Language_variety_head;Script_head;Date_after_head;Date_before_head;Provenance_head;GeoID_head;Latitude_head;Longitude_head;Finite_verb_head;Analysable_token_head;Text_length_head;Trismegistos_ID_head;Date_head;Century_head;Order;Semantics
366154;4982;4479;1;366154;9;iii;iii;ATR;366153;1632493;-;-;1003;Latin;-;numeral;-;-;-;-;-;-;-;-;-;---------;;-;NUMBER;-;-;-;-;-;-;P(ublius) Fourius [---] / dic(tator) tertium / Hercoli ea dat / Severo III et Ant[oni]/no Aug(usto) co(n)s(ulibus) / coh(ortes) VI [vigilum;;CIL I² 1428 l. 1-3;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-75;Lanuvium (Lanuvio);;41.6701012;12.6929968;True;True;16;255554;-100;-1;4982;4479;1;366153;8;severo;severo;ADV_CO;366155;1632492;13789a;13789;2;Latin;O-stem;noun;-;-;-;-;-;singular;M;ABL;-;n-s---mb-;M-abl-sg;Severus;PROPER;PERSONAL;Severus;Severo;-;seuero;seuero;P(ublius) Fourius [---] / dic(tator) tertium / Hercoli ea dat / Severo III et Ant[oni]/no Aug(usto) co(n)s(ulibus) / coh(ortes) VI [vigilum;;CIL I² 1428 l. 1-3;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-75;Lanuvium (Lanuvio);;41.6701012;12.6929968;True;True;16;255554;-100;-1;1;number
366160;4982;4479;1;366160;15;vi;vi;ATR;366159;1632499;-;-;1003;Latin;-;numeral;-;-;-;-;-;-;-;-;-;---------;;-;NUMBER;-;-;-;-;-;-;P(ublius) Fourius [---] / dic(tator) tertium / Hercoli ea dat / Severo III et Ant[oni]/no Aug(usto) co(n)s(ulibus) / coh(ortes) VI [vigilum;;CIL I² 1428 l. 1-3;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-75;Lanuvium (Lanuvio);;41.6701012;12.6929968;True;True;16;255554;-100;-1;4982;4479;1;366159;14;coh(ortes);cohortes;;0;1632498;12235a;12235;1;Latin;C-stem;noun;-;-;-;-;-;plural;F;NOM;-;n-p---fn-;F-nom-pl;cohort;-;-;cohors;cohortes;-;cohortes;cohortes;P(ublius) Fourius [---] / dic(tator) tertium / Hercoli ea dat / Severo III et Ant[oni]/no Aug(usto) co(n)s(ulibus) / coh(ortes) VI [vigilum;;CIL I² 1428 l. 1-3;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-75;Lanuvium (Lanuvio);;41.6701012;12.6929968;True;True;16;255554;-100;-1;1;number
368345;5166;4483;1;368345;6;urb(anus);urbanus;ATR;368344;1634587;14089a;14089;10;Latin;O-stem;adjective;-;-;-;-;-;singular;M;NOM;-;a-s---mn-;M-nom-sg;of the city;POLITICS;-;urbanus;urbanus;-;urbanus;urbanus;C(aius) Caninius C(ai) f(ilius) / pr(aetor) urb(anus) / de sen(atus) sent(entia) / poplic(um) i{o}udic(avit);;CIL XIV Suppl. Ost. 1 4702;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150;-100;Ostia;;41.7225643;12.1512704;True;True;11;249911;-125;-1;5166;4483;1;368344;5;pr(aetor);praetor;APOS;368340;1634586;13488a;13488;139;Latin;C-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;praetor;HUMAN;-;praetor;praetor;-;praetor;praetor;C(aius) Caninius C(ai) f(ilius) / pr(aetor) urb(anus) / de sen(atus) sent(entia) / poplic(um) i{o}udic(avit);;CIL XIV Suppl. Ost. 1 4702;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150;-100;Ostia;;41.7225643;12.1512704;True;True;11;249911;-125;-1;1;other
368610;5231;4492;1;368610;4;prim(igeniae);primigeniae;ATR;368609;1634722;13496a;13496;6;Latin;O-stem;adjective;-;-;-;-;-;singular;F;DAT;-;a-s---fd-;F-dat-sg;Primigenia;PROPER;THEONYM;Primigenia;Primigeniae;-;primigeniae;primigeniae;[Colleg(ium) full]onum / [Fort(unae) Prim(igeniae) d(onum)] d(at);;CIL I² 1456;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-100;Praeneste (Palestrina);;41.828064;12.8097669;True;True;17;257898;-112.5;-1;5231;4492;1;368609;3;[fort(unae);fortunae;OBJ;368612;1634721;12567a;12567;28;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Fortune;PROPER;THEONYM;Fortuna;Fortunae;-;fortunae;fortunae;[Colleg(ium) full]onum / [Fort(unae) Prim(igeniae) d(onum)] d(at);;CIL I² 1456;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-100;Praeneste (Palestrina);;41.828064;12.8097669;True;True;17;257898;-112.5;-1;1;proper name
369350;5343;4502;1;369350;3;p(rimigeniae);primigeniae;ATR;369349;1635232;13496a;13496;6;Latin;O-stem;adjective;-;-;-;-;-;singular;F;DAT;-;a-s---fd-;F-dat-sg;Primigenia;PROPER;THEONYM;Primigenia;Primigeniae;-;primigeniae;primigeniae;Fabres F(ortunae) P(rimigeniae) d(onum) [d(ant)];;CIL XIV 2876;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-100;Praeneste (Palestrina);;41.828064;12.8097669;True;True;5;255971;-112.5;-1;5343;4502;1;369349;2;f(ortunae);fortunae;OBJ;369352;1635231;12567a;12567;28;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Fortune;PROPER;THEONYM;Fortuna;Fortunae;-;fortunae;fortunae;Fabres F(ortunae) P(rimigeniae) d(onum) [d(ant)];;CIL XIV 2876;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-100;Praeneste (Palestrina);;41.828064;12.8097669;True;True;5;255971;-112.5;-1;1;proper name
369410;5346;4504;2;369410;11;p(rimigeniae);primigeniae;ATR;369409;1635292;13496a;13496;6;Latin;O-stem;adjective;-;-;-;-;-;singular;F;DAT;-;a-s---fd-;F-dat-sg;Primigenia;PROPER;THEONYM;Primigenia;Primigeniae;-;primigeniae;primigeniae;[Alexa]nder(?) Plautius L(uci) M(arci) s(ervus) / [---]nus Cordius A(uli) s(ervus) F(ortunae) P(rimigeniae) [d(onum) d(ant)];;CIL XIV 2879;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-100;Praeneste (Palestrina);;41.828064;12.8097669;True;True;16;256962;-112.5;-1;5346;4504;2;369409;10;f(ortunae);fortunae;OBJ;369412;1635291;12567a;12567;28;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Fortune;PROPER;THEONYM;Fortuna;Fortunae;-;fortunae;fortunae;[Alexa]nder(?) Plautius L(uci) M(arci) s(ervus) / [---]nus Cordius A(uli) s(ervus) F(ortunae) P(rimigeniae) [d(onum) d(ant)];;CIL XIV 2879;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-100;Praeneste (Palestrina);;41.828064;12.8097669;True;True;16;256962;-112.5;-1;1;proper name
369720;5368;4516;3;369720;15;xvi;xvi;ATR;369719;1635574;-;-;1003;Latin;-;numeral;-;-;-;-;-;-;-;-;-;---------;;-;NUMBER;-;-;-;-;-;-;L(uci) f(ilio) publicum / est longu(m) p(edes) CXLVIII s(emis) / latum a{f} muro ad / L(uci) Tondei vorsu(m) p(edes) XVI;;CIL XIV 3002;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-90;Praeneste (Palestrina);;41.828064;12.8097669;True;True;41;256378;-107.5;-1;5368;4516;3;369719;14;p(edes);pedes;ADV;369712;1635573;13341a;13341;21;Latin;C-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;foot;BODY;-;pes;pedes;-;pedes;pedes;L(uci) f(ilio) publicum / est longu(m) p(edes) CXLVIII s(emis) / latum a{f} muro ad / L(uci) Tondei vorsu(m) p(edes) XVI;;CIL XIV 3002;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125;-90;Praeneste (Palestrina);;41.828064;12.8097669;True;True;41;256378;-107.5;-1;1;number
373195;5852;4542;1;373195;8;sua;sua;ATR;373194;1638084;13915a;13915;59;Latin;O-stem;adjective;-;-;-;-;-;singular;F;ABL;-;a-s---fb-;F-abl-sg;his;POSSESSIVE;-;suus;sua;-;sua;sua;M(arcus) P(ublius) Vertuleieis / C(ai) f(ilii) quod re sua difeidens asper(a) / afleicta parens timens / h{e}ic vovit;;CIL X 5708;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175;-125;Sora;;41.7149728;13.4596463;True;True;35;538245;-150;-1;5852;4542;1;373194;7;re;re;ADV;373196;1638083;13617a;13617;164;Latin;E-stem;noun;-;-;-;-;-;singular;F;ABL;-;n-s---fb-;F-abl-sg;thing matter;-;-;res;re;-;re;re;M(arcus) P(ublius) Vertuleieis / C(ai) f(ilii) quod re sua difeidens asper(a) / afleicta parens timens / h{e}ic vovit;;CIL X 5708;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175;-125;Sora;;41.7149728;13.4596463;True;True;35;538245;-150;-1;1;possession
373197;5852;4542;1;373197;10;asper(a);aspera;ATR;373194;1638086;11959a;11959;1;Latin;O-stem;adjective;-;-;-;-;-;singular;F;ABL;-;a-s---fb-;F-abl-sg;rough;-;-;asper;aspera;-;aspera;aspera;M(arcus) P(ublius) Vertuleieis / C(ai) f(ilii) quod re sua difeidens asper(a) / afleicta parens timens / h{e}ic vovit;;CIL X 5708;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175;-125;Sora;;41.7149728;13.4596463;True;True;35;538245;-150;-1;5852;4542;1;373194;7;re;re;ADV;373196;1638083;13617a;13617;164;Latin;E-stem;noun;-;-;-;-;-;singular;F;ABL;-;n-s---fb-;F-abl-sg;thing matter;-;-;res;re;-;re;re;M(arcus) P(ublius) Vertuleieis / C(ai) f(ilii) quod re sua difeidens asper(a) / afleicta parens timens / h{e}ic vovit;;CIL X 5708;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175;-125;Sora;;41.7149728;13.4596463;True;True;35;538245;-150;-1;1;other
373560;5918;4547;1;373560;10;iii;iii;ATR;373559;1638434;-;-;1003;Latin;-;numeral;-;-;-;-;-;-;-;-;-;---------;;-;NUMBER;-;-;-;-;-;-;L(ucius) Cornelius Cn(aei) f(ilius) pr(aetor) sen(atum) cons(uluit) a(nte) d(iem) III Nonas Maias sub aede Kastorus /;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;5918;4547;1;373559;9;d(iem);diem;ADV;373558;1638433;12400a;12400;69;Latin;E-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;day;TIME;-;dies;diem;-;diem;diem;L(ucius) Cornelius Cn(aei) f(ilius) pr(aetor) sen(atum) cons(uluit) a(nte) d(iem) III Nonas Maias sub aede Kastorus /;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;1;number
373562;5918;4547;1;373562;12;maias;maias;ATR;373560;1638436;12948a;12948;6;Latin;O-stem;adjective;-;-;-;-;-;plural;F;ACC;-;a-p---fa-;F-acc-pl;May;PROPER;CALENDAR;Maius;Maias;-;maias;maias;L(ucius) Cornelius Cn(aei) f(ilius) pr(aetor) sen(atum) cons(uluit) a(nte) d(iem) III Nonas Maias sub aede Kastorus /;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;5918;4547;1;373560;10;iii;iii;ATR;373559;1638434;-;-;1003;Latin;-;numeral;-;-;-;-;-;-;-;-;-;---------;;-;NUMBER;-;-;-;-;-;-;L(ucius) Cornelius Cn(aei) f(ilius) pr(aetor) sen(atum) cons(uluit) a(nte) d(iem) III Nonas Maias sub aede Kastorus /;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;1;other
373610;5918;4551;5;373610;4;nostrum;nostrum;ATR;373609;1638484;13173a;13173;6;Latin;O-stem;adjective;-;-;-;-;-;singular;M;ACC;-;a-s---ma-;M-acc-sg;our;POSSESSIVE;-;noster;nostrum;-;nostrum;nostrum;ea nos animum nostrum / non indoucebamus ita facta esse propter ea quod scibamus / ea vos merito nostro facere non potuisse neque vos dignos esse / quei ea faceretis neque id vobeis neque rei poplicae vostrae / oitile esse facere;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;5918;4551;5;373609;3;animum;animum;OBJ;373612;1638483;11860a;11860;6;Latin;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;mind;-;-;animus;animum;-;animum;animum;ea nos animum nostrum / non indoucebamus ita facta esse propter ea quod scibamus / ea vos merito nostro facere non potuisse neque vos dignos esse / quei ea faceretis neque id vobeis neque rei poplicae vostrae / oitile esse facere;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;1;possession
373623;5918;4551;5;373623;17;nostro;nostro;ATR;373622;1638497;13173a;13173;6;Latin;O-stem;adjective;-;-;-;-;-;singular;N;ABL;-;a-s---nb-;N-abl-sg;our;POSSESSIVE;-;noster;nostro;-;nostro;nostro;ea nos animum nostrum / non indoucebamus ita facta esse propter ea quod scibamus / ea vos merito nostro facere non potuisse neque vos dignos esse / quei ea faceretis neque id vobeis neque rei poplicae vostrae / oitile esse facere;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;5918;4551;5;373622;16;merito;merito;ADV;373626;1638496;13032a;13032;56;Latin;E-stem;verb;PPP;past;participle;passive;-;singular;N;ABL;-;v-srppnb-;perf-part-pass-N-abl-sg;deserve;-;-;mereo;merito;-;merito;merito;ea nos animum nostrum / non indoucebamus ita facta esse propter ea quod scibamus / ea vos merito nostro facere non potuisse neque vos dignos esse / quei ea faceretis neque id vobeis neque rei poplicae vostrae / oitile esse facere;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;1;possession
373639;5918;4551;5;373639;33;poplicae;poplicae;ATR;373638;1638513;13532a;13532;113;Latin;O-stem;adjective;-;-;-;-;-;singular;F;DAT;-;a-s---fd-;F-dat-sg;public;POLITICS;-;publicus;publicae;-;poplicae;poplicae;ea nos animum nostrum / non indoucebamus ita facta esse propter ea quod scibamus / ea vos merito nostro facere non potuisse neque vos dignos esse / quei ea faceretis neque id vobeis neque rei poplicae vostrae / oitile esse facere;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;5918;4551;5;373638;32;rei;rei;ADV_CO;373637;1638512;13617a;13617;164;Latin;E-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;thing matter;-;-;res;rei;-;rei;rei;ea nos animum nostrum / non indoucebamus ita facta esse propter ea quod scibamus / ea vos merito nostro facere non potuisse neque vos dignos esse / quei ea faceretis neque id vobeis neque rei poplicae vostrae / oitile esse facere;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;1;expression
373640;5918;4551;5;373640;34;vostrae;vostrae;ATR;373638;1638514;14188a;14188;3;Latin;O-stem;adjective;-;-;-;-;-;singular;F;DAT;-;a-s---fd-;F-dat-sg;your;POSSESSIVE;-;vester;vestrae;-;uestrae;uostrae;ea nos animum nostrum / non indoucebamus ita facta esse propter ea quod scibamus / ea vos merito nostro facere non potuisse neque vos dignos esse / quei ea faceretis neque id vobeis neque rei poplicae vostrae / oitile esse facere;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;5918;4551;5;373638;32;rei;rei;ADV_CO;373637;1638512;13617a;13617;164;Latin;E-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;thing matter;-;-;res;rei;-;rei;rei;ea nos animum nostrum / non indoucebamus ita facta esse propter ea quod scibamus / ea vos merito nostro facere non potuisse neque vos dignos esse / quei ea faceretis neque id vobeis neque rei poplicae vostrae / oitile esse facere;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;1;possession
373646;5918;4552;6;373646;3;vostra;vostra;ATR;373648;1638520;14188a;14188;3;Latin;O-stem;adjective;-;-;-;-;-;plural;N;ACC;-;a-p---na-;N-acc-pl;your;POSSESSIVE;-;vester;vestra;-;uestra;uostra;et postquam vostra verba senatus audivit / tanto magis animum nostrum indoucimus ita utei antea / arbitrabamur de eieis rebus af vobeis peccatum non esse / quonque de eieis rebus senatuei purgati estis credimus vosque / animum vostrum indoucere oportet item vos populo / Romano purgatos fore;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;5918;4552;6;373648;5;senatus;senatus;SBJ;373649;1638522;13758a;13758;65;Latin;U-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;senate;POLITICS;-;senatus;senatus;-;senatus;senatus;et postquam vostra verba senatus audivit / tanto magis animum nostrum indoucimus ita utei antea / arbitrabamur de eieis rebus af vobeis peccatum non esse / quonque de eieis rebus senatuei purgati estis credimus vosque / animum vostrum indoucere oportet item vos populo / Romano purgatos fore;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;0;possession
373653;5918;4552;6;373653;10;nostrum;nostrum;ATR;373652;1638527;13173a;13173;6;Latin;O-stem;adjective;-;-;-;-;-;singular;M;ACC;-;a-s---ma-;M-acc-sg;our;POSSESSIVE;-;noster;nostrum;-;nostrum;nostrum;et postquam vostra verba senatus audivit / tanto magis animum nostrum indoucimus ita utei antea / arbitrabamur de eieis rebus af vobeis peccatum non esse / quonque de eieis rebus senatuei purgati estis credimus vosque / animum vostrum indoucere oportet item vos populo / Romano purgatos fore;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;5918;4552;6;373652;9;animum;animum;OBJ;373654;1638526;11860a;11860;6;Latin;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;mind;-;-;animus;animum;-;animum;animum;et postquam vostra verba senatus audivit / tanto magis animum nostrum indoucimus ita utei antea / arbitrabamur de eieis rebus af vobeis peccatum non esse / quonque de eieis rebus senatuei purgati estis credimus vosque / animum vostrum indoucere oportet item vos populo / Romano purgatos fore;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;1;possession
373677;5918;4552;6;373677;36;vostrum;vostrum;ATR;373676;1638551;14188a;14188;3;Latin;O-stem;adjective;-;-;-;-;-;singular;M;ACC;-;a-s---ma-;M-acc-sg;your;POSSESSIVE;-;vester;vestrum;-;uestrum;uostrum;et postquam vostra verba senatus audivit / tanto magis animum nostrum indoucimus ita utei antea / arbitrabamur de eieis rebus af vobeis peccatum non esse / quonque de eieis rebus senatuei purgati estis credimus vosque / animum vostrum indoucere oportet item vos populo / Romano purgatos fore;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;5918;4552;6;373676;35;animum;animum;OBJ;373678;1638550;11860a;11860;6;Latin;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;mind;-;-;animus;animum;-;animum;animum;et postquam vostra verba senatus audivit / tanto magis animum nostrum indoucimus ita utei antea / arbitrabamur de eieis rebus af vobeis peccatum non esse / quonque de eieis rebus senatuei purgati estis credimus vosque / animum vostrum indoucere oportet item vos populo / Romano purgatos fore;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;1;possession
373683;5918;4552;6;373683;42;romano;romano;ATR;373682;1638557;13632a;13632;77;Latin;O-stem;adjective;-;-;-;-;-;singular;M;DAT;-;a-s---md-;M-dat-sg;Roman;PROPER;TOPONYM;Romanus;Romano;-;romano;romano;et postquam vostra verba senatus audivit / tanto magis animum nostrum indoucimus ita utei antea / arbitrabamur de eieis rebus af vobeis peccatum non esse / quonque de eieis rebus senatuei purgati estis credimus vosque / animum vostrum indoucere oportet item vos populo / Romano purgatos fore;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;5918;4552;6;373682;41;populo;populo;ADV;373684;1638556;13451a;13451;92;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;people;POLITICS;-;populus;populo;-;populo;populo;et postquam vostra verba senatus audivit / tanto magis animum nostrum indoucimus ita utei antea / arbitrabamur de eieis rebus af vobeis peccatum non esse / quonque de eieis rebus senatuei purgati estis credimus vosque / animum vostrum indoucere oportet item vos populo / Romano purgatos fore;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159;-159;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159;-1;1;proper name
375231;6015;4584;1;375231;12;callatino;callatino;ATR;375230;1640005;12087a;12087;1;Latin;O-stem;adjective;-;-;-;-;-;singular;M;DAT;-;a-s---md-;M-dat-sg;-;PROPER;TOPONYM;Callatinus;Callatino;-;callatino;callatino;]at[---] / [--- dolo] malo quo po[pl ---] / [---]t b[el]lum face[---] / [--- p]equ[n]ia adiovanto [---] / [--- po]plo Callatino bellu[m] / [--- poplo Rom]ano queive sub inperio / [eius erunt --- po]plo Romano utei ET[---] / [--- sei quis bellum] prio[r] faxit [p]opl[---] / [---]o sei quid ad hance [---] / [---]at[---]s adere exime[rev]e [---] / [---] voluntate liceto /;;CIL I² 2676;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-106;-101;Kallatis (Mangalia) [found & written];;43.8130072;28.5667599;True;True;61;191132;-103.5;-1;6015;4584;1;375230;11;po]plo;poplo;OBJ;0;1640004;13451a;13451;92;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;people;POLITICS;-;populus;populo;-;populo;pop-lo;]at[---] / [--- dolo] malo quo po[pl ---] / [---]t b[el]lum face[---] / [--- p]equ[n]ia adiovanto [---] / [--- po]plo Callatino bellu[m] / [--- poplo Rom]ano queive sub inperio / [eius erunt --- po]plo Romano utei ET[---] / [--- sei quis bellum] prio[r] faxit [p]opl[---] / [---]o sei quid ad hance [---] / [---]at[---]s adere exime[rev]e [---] / [---] voluntate liceto /;;CIL I² 2676;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-106;-101;Kallatis (Mangalia) [found & written];;43.8130072;28.5667599;True;True;61;191132;-103.5;-1;1;proper name
375272;6015;4585;2;375272;6;ahe]nam;ahenam;ATR;375271;1640046;11778a;11778;3;Latin;O-stem;adjective;-;-;-;-;-;singular;F;ACC;-;a-s---fa-;F-acc-sg;bronze;MATERIAL;-;aenus;aenam;-;ae--nam;a-henam;[---]xe[---]int id societat[---] / [--- in tabulam ahe]nam utei scriberetur atq[ue] / [figeretur(?) Romae in Capitolio Callati loc]o optumo in fa{a}no Concor[d(iae)];;CIL I² 2676;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-106;-101;Kallatis (Mangalia) [found & written];;43.8130072;28.5667599;True;True;61;191132;-103.5;-1;6015;4585;2;375271;5;tabulam;tabulam;ADV;375270;1640045;13918a;13918;24;Latin;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;record;-;-;tabula;tabulam;-;tabulam;tabulam;[---]xe[---]int id societat[---] / [--- in tabulam ahe]nam utei scriberetur atq[ue] / [figeretur(?) Romae in Capitolio Callati loc]o optumo in fa{a}no Concor[d(iae)];;CIL I² 2676;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-106;-101;Kallatis (Mangalia) [found & written];;43.8130072;28.5667599;True;True;61;191132;-103.5;-1;1;other
