;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Heads;Siblings;Constituent;Verbal_head;Main_clause;Order;Check;Konneker
369409;5346;4504;2;369409;10;f(ortunae);fortunae;OBJ;369412;1635291.0;12567a;12567;28.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Fortune;PROPER;THEONYM;Fortuna;Fortunae;-;fortunae;fortunae;[Alexa]nder(?) Plautius L(uci) M(arci) s(ervus) / [---]nus Cordius A(uli) s(ervus) F(ortunae) P(rimigeniae) [d(onum) d(ant)];;CIL XIV 2879;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;16;256962;-112.5;-1;[369412];[369409];2;do;1;0;[369409];0
369456;5350;4505;1;369456;9;hercule;hercule;OBJ;369458;1635338.0;12670a;12670;50.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herculi;hercule;C(aius) Tampius C(ai) f(ilius) Se(rvi) n(epos) / Tarenteinus pr(aetor) / Hercule d(onum) d(edit) l(ibens) m(erito);;CIL XIV 2890;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;13;256160;-125.0;-1;[369458];[369456];1;do;1;0;[369456];0
373213;5852;4543;2;373213;11;herculei;herculei;OBJ;373212;1638102.0;12670a;12670;50.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herculi-;herculei;voto hoc / soluto [d]ecuma facta / poloucta leibereis luben/tes donu(m) danunt / Herculei Maxsume / mereto;;CIL X 5708;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175.0;-125.0;Sora;;41.7149728;13.4596463;True;True;35;538245;-150.0;-1;[373212];[373213];1;do;1;1;[373213];0
373504;5912;4546;1;373504;1;hercul{e}i;herculei;OBJ;373513;1638391.0;12670a;12670;50.0;Latin;O-stem;adjective;-;-;-;-;-;singular;M;DAT;-;a-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Herculeus;Herculeo;-;herculeo;herculei;Hercul{e}i / C(aius) Antestius Cn(aei) f(ilius) / cens(or) / decuma facta iterum / dat;;CIL XIV 3541;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Tibur (Tivoli);;41.9560293;12.7194321;True;True;10;545058;-163.0;-1;[373513];[373504];4;do;1;0;[373504];0
373604;5918;4550;4;373604;9;vobeis;vobeis;OBJ;373605;1638478.0;14285a;14285;13.0;Latin;INDECL;pronoun;-;-;-;-;-;plural;M;DAT;-;p-p---md-;M-dat-pl;you (pl);-;-;vos;vobis;-;uobi-s;uobeis;nosque ea ita audiveramus / ut vos deixsistis vobeis nontiata esse;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159.0;-159.0;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159.0;-1;[373605];[373604];1;nuntio;0;0;[373604];0
374056;5955;4553;1;374056;1;venere;venere;OBJ;374060;1638887.0;14171a;14171;12.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Venus;PROPER;THEONYM;Venus;Veneri;-;ueneri;uenere;Venere E[rucinai] / Itelia pli[---] / ded[it];;EDCS 25800661;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-101.0;Tusculum;;41.7990822;12.7044332;True;True;5;544540;-125.5;-1;[374060];[374056];2;do;1;0;[374056];0
375744;6131;4586;1;375744;5;apoline;apoline;OBJ;375745;1640447.0;11894a;11894;22.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Apollo;PROPER;THEONYM;Apollo;Apollini;-;apollini;apol-ine;Maxima Nasia Cn(aei) f(ilia) Apoline dat;;CIL IX 5803;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-171.0;-100.0;Morrovalle;;43.3122051;13.5464398;True;True;6;260290;-135.5;-1;[375745];[375744];1;do;1;0;[375744];0
377234;6487;4595;1;377234;3;flac(c)a(e);flaccae;OBJ;377235;1641827.0;12544a;12544;1.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Flacca;PROPER;PERSONAL;Flacca;Flaccae;-;flaccae;flaccae;Amor / me{d} / Flac(c)a(e) dede(t);;CIL XV.2.1 6158;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175.0;-125.0;Rome;;41.9097374;11.9768934;True;True;4;281384;-150.0;-1;[377235];[377234];1;do;1;0;[377234];0
391575;7046;4599;1;391575;1;[f]orte;forte;OBJ;391578;1656072.0;12565a;12565;3.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Fors;PROPER;THEONYM;Fors;Forti;-;forti;forte;[F]orte For[tunae] / donum dant / conlegiu(m) lani(es) / Piscinenses /;;CIL VI 167;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Rome;;41.9097374;11.9768934;True;True;17;271125;-125.0;-1;[391578];[391575];2;do;1;0;[391575];0
391606;7048;4601;1;391606;1;forti;forti;OBJ;391612;1656103.0;12565a;12565;3.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Fors;PROPER;THEONYM;Fors;Forti;-;forti;forti;Forti Fo[rtunae] // Violaries / rosaries / coronaries / [m]ag[istri] / co[iravere];;CIL VI 169;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Rome;;41.9097374;11.9768934;True;True;7;271190;-125.0;-1;[391612];[391606];2;curo;1;0;[391606];0
392318;7095;4606;2;392318;6;tibe;tibe;OBJ;392317;1656662.0;14046a;14046;13.0;Latin;IRR;pronoun;-;-;-;-;-;singular;M;DAT;-;p-s---md-;M-dat-sg;you;-;-;te;tibi;-;tibi;tibe;quibus sei / in longa licuiset tibe utier vita / facile facteis superases gloriam / maiorum;;CIL VI 1288;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-170.0;-145.0;Rome;;41.9097374;11.9768934;True;True;46;274742;-157.5;-1;[392317];[392318];1;liceo;0;1;[392318];0
392356;7096;4610;3;392356;1;quoiei;quoiei;OBJ;392358;1656700.0;13569a;13569;897.0;Latin;IRR;pronoun;-;-;-;-;-;singular;M;DAT;-;p-s---md-;M-dat-sg;who which;-;-;qui;cui;-;cui---;quoiei;quoiei vita defecit non / hono honore is hic situs quei nunquam / victus est virtutei;;CIL VI 1289;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-170.0;-170.0;Rome;;41.9097374;11.9768934;True;True;45;274501;-170.0;-1;[392358];[392356];1;deficio;0;0;[392356];0
392374;7096;4611;4;392374;5;l[oc]eis;loceis;OBJ;392375;1656718.0;12891a;12891;164.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;DAT;-;n-p---md-;M-dat-pl;place;-;-;locus;locis;-;loci-s;loceis;annos gnatus XX is / l[oc]eis mandatus ne quairatis honore / quei minus sit mandatus;;CIL VI 1289;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-170.0;-170.0;Rome;;41.9097374;11.9768934;True;True;45;274501;-170.0;-1;[392375];[392374];1;mando;1;0;[392374];0
392452;7100;4618;5;392452;5;sib{e}i;sibei;OBJ;392456;1656790.0;13734a;13734;50.0;Latin;IRR;pronoun;-;-;-;-;-;singular;M;DAT;-;p-s---md-;M-dat-sg;himself;-;-;se;sibi;-;sibi-;sibei;maiorum optenui laudem ut sib{e}i me esse creatum / laetentur;;CIL VI 1293;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-133.0;-123.0;Rome;;41.9097374;11.9768934;True;True;41;274504;-128.0;-1;[392456];[392452];1;laeto;0;0;[392452];0
403315;7507;4634;2;403315;4;multis;multis;OBJ;403313;1667574.0;13099a;13099;13.0;Latin;O-stem;adjective;-;-;-;-;-;plural;M;DAT;-;a-p---md-;M-dat-pl;many;LAW;-;multus;multis;-;multis;multis;Fortuna spondet multa / multis praestat nemini;;CIL VI 24563;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Rome;;41.9097374;11.9768934;True;True;23;586924;-125.0;-1;[403313];[403315];1;spondeo;1;1;[403315];0
403317;7507;4634;2;403317;6;nemini;nemini;OBJ;403316;1667576.0;13138a;13138;1.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;nobody;-;-;nemo;nemini;-;nemini;nemini;Fortuna spondet multa / multis praestat nemini;;CIL VI 24563;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Rome;;41.9097374;11.9768934;True;True;23;586924;-125.0;-1;[403316];[403317];1;praesto;1;1;[403317];0
404456;7576;4639;1;404456;1;mi]nerva;minerva;OBJ;404458;1668667.0;13062a;13062;14.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Minerva;PROPER;THEONYM;Minerva;Minervae;-;mineruae;minerua-;[--- Mi]nerva dono de[dit];;EDCS 18600570;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-300.0;-201.0;Roma;;41.9097374;11.9768934;True;True;3;593503;-250.5;-2;[404458];[404456];1;do;1;0;[404456];0
404462;7577;4640;1;404462;4;numisio;numisio;OBJ;404465;1668673.0;13184a;13184;65.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Numerius;PROPER;THEONYM;Numerius;Numerio;-;numerio;numisio;]onius Q(uinti) f(ilius) / Numisio Martio / donom dedit / meretod(!);;CIL VI 30896;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-225.0;-200.0;Rome;;41.9097374;11.9768934;True;True;8;0;-212.5;-2;[404465];[404462];2;do;1;0;[404462];0
418511;7932;4652;1;418511;16;actia;actia;OBJ;418510;1682620.0;11857a;11857;2.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Angitia;PROPER;THEONYM;Angitia;Angitiae;-;angitiae;a-c-tia-;Caso Cantovio/s Aprufclano cei/p(ed) apur finem [[e]] / Calicom(!) en urb/id Casontoni/a / socieque dono/m atolero Actia / pro l[ecio]nibus Mar/tses;;CIL I² 5;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-699.0;-300.0;Angitiae Lucus (Luco nei Marsi);;41.9504824;13.471405;True;True;19;550927;-499.5;-5;[418510];[418511];1;adfero;1;1;[418511];0
418871;8001;4654;1;418871;5;n(ursinis);nursinis;OBJ;418870;1682972.0;13201a;13201;1.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;DAT;-;n-p---md-;M-dat-pl;Nursinus;PROPER;TOPONYM;Nursinus;Nursinis;-;nursinis;nursinis;L(ucius) Mum(m)ius / co(n)s(ul) ded(it) N(ursinis);;CIL IX 4540;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-146.0;-146.0;Piediripa;;42.7890011;13.0592779;True;True;5;283422;-146.0;-1;[418870];[418871];1;do;1;1;[418871];0
419360;8096;4656;1;419360;5;tibei;tibei;OBJ;419369;1683430.0;14046a;14046;13.0;Latin;IRR;pronoun;-;-;-;-;-;singular;M;DAT;-;p-s---md-;M-dat-sg;you (sg);-;-;tu;tibi;-;tibi-;tibei;Sancte / de decuma Victor tibei Lucius Munius donum moribus antiqueis pro usura hoc dare sese / visum animo suo perfecit tua pace rogans te / cogendei dissolvendei tu ut facilia faxseis / perficias decumam ut faciat verae rationis / proque hoc atque alieis donis des digna merenti;;CIL IX 4672;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Contigliano;;42.4161618;12.7956777;True;True;44;283302;-112.5;-1;[419369];[419360];1;do;0;0;[419360];0
422732;8457;4678;3;422732;4;timavo;timavo;OBJ;422731;1686467.0;13994a;13994;1.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;-;PROPER;THEONYM;Timavus;Timavo;-;timauo;timauo;aedem hic] dedit Timavo /;;CIL I² 652;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-129.0;-125.0;Aquileia;;45.7706737;13.3330201;True;True;47;122878;-127.0;-1;[422731];[422732];1;do;1;1;[422732];0
422735;8457;4679;4;422735;3;ei;ei;OBJ;422736;1686470.0;12758a;12758;1033.0;Latin;IRR;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;he she it;-;-;is;ei;-;ei;ei;[sacra pat]ria ei restitu[it et magist]reis tradit;;CIL I² 652;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-129.0;-125.0;Aquileia;;45.7706737;13.3330201;True;True;47;122878;-127.0;-1;[422736];[422735];1;restituo;1;0;[422735];0
422738;8457;4679;4;422738;6;magist]reis;magistreis;OBJ;422739;1686473.0;12939a;12939;56.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;DAT;-;n-p---md-;M-dat-pl;overseer;HUMAN;-;magister;magistris;-;magistri-s;magistreis;[sacra pat]ria ei restitu[it et magist]reis tradit;;CIL I² 652;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-129.0;-125.0;Aquileia;;45.7706737;13.3330201;True;True;47;122878;-127.0;-1;[422739];[422738];1;trado;1;0;[422738];0
423658;8561;4684;1;423658;5;temavo;temavo;OBJ;423660;1687341.0;13949a;13949;3.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Temavus;PROPER;THEONYM;Temavus;Temavo;-;temauo;temauo;Ti(berius) Poppai(us) Ti(beri) f(ilius) / Temavo / d(onum) d(edit) l(ibens) m(erito);;CIL I² 2195;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Aquileia;;46.1510956;12.6529332;True;True;9;123594;-125.0;-1;[423660];[423658];1;do;1;0;[423658];0
426561;8697;4689;1;426561;1;for[tunae];fortunae;OBJ;426568;1690112.0;12567a;12567;28.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Fortune;PROPER;THEONYM;Fortuna;Fortunae;-;fortunae;fortunae;] / For[tunae] / Opseq[uent(i)] / C(aius) Genuci(us) C(ai) [---] / ae{i}ditu{m}us / probavit;;EDCS 02700654;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-50.0;-1.0;Rome;;41.9097374;11.9768934;True;True;7;268292;-25.5;0;[426568];[426561];2;probo;1;0;[426561];0
427948;8809;4691;1;427948;6;h(erculi);herculi;OBJ;427950;1691410.0;12670a;12670;50.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herculi;herculi;N(umerius) Gavi(us) / C(ai) f(ilius) Cas(tus?) / H(erculi) d(onum) d(edit) l(ibens) / m(erito) / [i]mp(ensa) s(ua) fec(it);;EDCS 05000156;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-199.0;-100.0;San Giovanni Vecchio;;41.8445715;13.5313514;True;True;13;282907;-149.5;-1;[427950];[427948];1;do;1;0;[427948];0
447757;11431;4815;1;447757;1;hercole;hercole;OBJ;447763;1710795.0;12670a;12670;50.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herculi;hercole;Hercole // L(ucius) Cretarius C(ai) f(ilius) / VAA[1]V[1] dat / lub[en]s mere(to);;EDCS 20100063;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-130.0;-101.0;Segni / Signia;;41.6946886;12.8628985;True;True;9;521283;-115.5;-1;[447763];[447757];1;do;1;0;[447757];0
449978;11566;4819;2;449978;15;eis;eis;OBJ;449979;1712977.0;12758a;12758;1033.0;Latin;IRR;noun;-;-;-;-;-;plural;M;DAT;-;n-p---md-;M-dat-pl;he she it;-;-;is;eis;-;eis;eis;L(ucius) Caesius C(ai) f(ilius) imperator postquam [eos in deditionem] / accepit ad consilium ret(t)olit quid eis im[perandum] / censerent;;EDCS 08400306;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-104.0;-104.0;Alcantara / Norba;;39.722222;-6.889722;True;True;98;243778;-104.0;-1;[449979];[449978];1;impero;0;0;[449978];0
450021;11566;4823;6;450021;18;eis;eis;OBJ;450022;1713020.0;12758a;12758;1033.0;Latin;IRR;noun;-;-;-;-;-;plural;M;DAT;-;n-p---md-;M-dat-pl;he she it;-;-;is;eis;-;eis;eis;agros et aedificia leges cete[raque omnia] / quae sua fuissent pridie quam se dedid[issent quaque] / extarent eis red(d)idit dum populus [senatusque] / Ro{o}manus vellet;;EDCS 08400306;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-104.0;-104.0;Alcantara / Norba;;39.722222;-6.889722;True;True;98;243778;-104.0;-1;[450022];[450021];1;reddo;1;0;[450021];0
472503;14777;4861;1;472503;2;temavo;temavo;OBJ;472505;1734914.0;13949a;13949;3.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Temavus;PROPER;THEONYM;Temavus;Temavo;-;temauo;temauo;Eudicus / Temavo / d(onum) d(edit) l(ibens) m(erito);;EDCS 09700961;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Tergeste (Trieste);;45.7706737;13.3330201;True;True;6;123103;-125.0;-1;[472505];[472503];1;do;1;0;[472503];0
472510;14778;4862;1;472510;3;temavo;temavo;OBJ;472512;1734921.0;13949a;13949;3.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Temavus;PROPER;THEONYM;Temavus;Temavo;-;temauo;temauo;M(anius) Tivalicu[s] / Temavo / d(onum) d(edit) l(ibens) m(erito);;CIL I² 2195;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Aquileia;;45.7706737;13.3330201;True;True;7;0;-125.0;-1;[472512];[472510];1;do;1;0;[472510];0
473177;14835;4865;1;473177;1;bel(eno);beleno;OBJ;473179;1735588.0;12025a;12025;1.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Belenus;PROPER;THEONYM;Belenus;Beleno;-;beleno;beleno;] / Bel(eno) d(onum) d(edit);;EDCS 01300005;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Aquileia;;45.7706737;13.3330201;True;True;3;560848;-125.0;-1;[473179];[473177];1;do;1;0;[473177];0
503039;15195;4988;1;503039;7;a[pollin]i;apollini;OBJ_CO;503040;1739500.0;11894a;11894;22.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Apollo;PROPER;THEONYM;Apollo;Apollini;-;apollini;apollini;[---] ladu [---] / [ L. Mae]cịus Q. l. porticum A[pollin]i e[t It]aliceis de[d]erunt.;;CIL I² 2232 d;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Greek / Latin;-110.0;-110.0;Delos [found & written];;37.3928898;25.2363338;True;True;10;177419;-110.0;-1;[503042];[503039, 503041];2;do;1;0;[503039, 503041];0
503063;15196;4989;1;503063;16;[apolline]i;apollinei;OBJ;503065;1739514.0;11894a;11894;22.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Apollo;-;-;Apollo;Apollini;-;apollini-;apollinei;"""GR"" // M(arcum) Minucium Q(uinti) f(ilium) imperatorem Galleis / Scordisteis et Besseis / [reliqueisque Thraecibus devictei]s [ob me]rita [Apolline]i / de[dic]avit populus Delphius // ""GR""";;CIL I² 692 [a-b];;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Greek / Latin;-125.0;-100.0;Delphoi [found & written];;38.480744;22.4745352;True;True;19;177141;-112.5;-1;[503065];[503063];1;-;1;0;[503063];0
503122;15197;4992;3;503122;4;[apollinare]i;apollinarei;OBJ_CO;503123;1739563.0;11893a;11893;1.0;Latin;O-stem;adjective;-;-;-;-;-;singular;M;DAT;-;a-s---md-;M-dat-sg;Apollinaris;PROPER;THEONYM;Apollinaris;Apollinari;-;apollinari-;apollinarei;p]/or[ticu]/m de sua ( !) / [Apollinare]i et [Ita]li/CEI d/[ed]he[unt] //;;CIL I² 2232 a;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Greek / Latin;-100.0;-100.0;Delos [find place, place of writing & preservation];;37.3928898;25.2363338;True;True;43;177421;-100.0;-1;[503125];[503122, 503124];2;do;1;0;[503122, 503124];0
503175;15198;4993;1;503175;39;apollin]i;apollini;OBJ_CO;503176;1739596.0;11894a;11894;22.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Apollo;PROPER;THEONYM;Apollo;Apollini;-;apollini;apollini;C(aius) Ve[--- V]etilenus Q(uinti) f(ilius) Marcel(lus) C(aius) Vibius M(arci) f(ilius) M(arcus) Magulnius M(arci) f(ilius) N(umerius) Maecius L(uci) l(ibertus) A(ulus) No[vius --- Apollophanes --- M(arcus) --- M(anius) C]lu[vius ---] C(aius) V[arius ---] Ota[cilius ---] S(extus) St[er]tinius [--- G]eminiu[s ---] A(ulus) G[eri]llanus Mar(aei) [f(ilius) --- p]or[ticu]m de sua [pecunia Apollin]i et [Ital]i[ceis] d[ed]er[unt];;CIL I² 2232;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Greek / Latin;-100.0;-100.0;Delos [find place, place of writing & preservation];;37.3928898;25.2363338;True;True;89;177441;-100.0;-1;[503178];[503175, 503177];2;do;1;0;[503175, 503177];0
503205;15198;4994;2;503205;25;[apollini;apollini;OBJ_CO;503206;1739905.0;11894a;11894;22.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Apollo;PROPER;THEONYM;Apollo;Apollini;-;apollini;apollini;T(itus) Crepereiu[s ---] Nonius C(ai) l(ibertus) Artaxi[as D(ecimus) An ---]s C(ai) l(ibertus) L(ucius) Caecilius A(uli) l(ibertus) Zephuru[s A]gathocle[tis f(ilius) T(itus)] Popillius [P(ubli) l(ibertus) magist]rei porticum [Apollini et Italiceis dederunt];;CIL I² 2232;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Greek / Latin;-100.0;-100.0;Delos [find place, place of writing & preservation];;37.3928898;25.2363338;True;True;89;177441;-100.0;-1;[503208];[503205, 503207];2;do;1;0;[503205, 503207];0
503213;15198;4995;3;503213;5;apollini;apollini;OBJ_CO;503214;1739633.0;11894a;11894;22.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Apollo;PROPER;THEONYM;Apollo;Apollini;-;apollini;apollini;porticu]m de sua [pecunia Apollini et Italiceis dederu]n[t];;CIL I² 2232;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Greek / Latin;-100.0;-100.0;Delos [find place, place of writing & preservation];;37.3928898;25.2363338;True;True;89;177441;-100.0;-1;[503216];[503213, 503215];2;do;1;0;[503213, 503215];0
503310;15211;5008;1;503310;7;feroneai;feroneai;OBJ;503311;1739387.0;12524a;12524;15.0;Latin;A-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Feronia;PROPER;THEONYM;Feronia;Feroniae;-;feroniae;feroneai;M (---) T (---) V (ibius) Genucilio (s) Sen (---) l (ibertus) / Feroneai dedit;;;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-250.0;-200.0;Lucus Feroniae (Santa Marta) [found & written];;42.1386242;12.5124633;True;True;8;248035;-225.0;-2;[503311];[503310];1;do;1;0;[503310];0
503314;15212;5009;1;503314;1;feronea;feronea;OBJ;503320;1739393.0;12524a;12524;15.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Feronia;PROPER;THEONYM;Feronia;Feroniae;-;feroniae;feronea-;---?] / Feronea dono / lubens merto / dedit;;;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-200.0;Lucus Feroniae (Santa Marta) [found & written];;42.1386242;12.5124633;True;True;5;248036;-249.5;-2;[503320];[503314];1;do;1;0;[503314];0
503379;15231;5028;1;503379;1;aescolapio;aescolapio;OBJ;503382;1739010.0;11786a;11786;8.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Aesculapius;PROPER;THEONYM;Aesculapius;Aesculapio;-;aesculapius;aescolapio-;Aescolapio / donom dat / lubens merito / Ṃ̣(arcos) Populicio(s) M(arci) f(ilios).;;CIL I² 28;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-225.0;-175.0;Rome [found & written];;41.9097374;11.9768861;True;True;9;271345;-200.0;-2;[503382];[503379];1;do;1;0;[503379];0
503496;15248;5044;1;503496;3;forte;forte;OBJ;503500;1739656.0;12565a;12565;3.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Fors;PROPER;THEONYM;Fors;Forti;-;forti;forte;Conlegia aerarior(um) / Forte Fortunae / donu(m) dant mag(istri) / C(aius) Carvilius M(arci) l(ibertus) / L(ucius) Munius L(uci) l(ibertus) [---]lacus / minis(tri) T(iti) Mari Car/vil(i) m() / [---]stimi D(ecimus) Quinctius;;;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Rome [found & written];;41.9097374;11.9768861;True;True;24;263317;-112.5;-1;[503500];[503496];2;do;1;0;[503496];0
503598;15259;5055;1;503598;19;soci(i)s;sociis;OBJ;503599;1739706.0;13831a;13831;11.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;DAT;-;n-p---md-;M-dat-pl;companion;HUMAN;-;socius;sociis;-;sociis;sociis;C(aius) Causinius Sc(h)olae l(ibertus) Spinter / in hac societate primus cur(ator) factus est et / hoc monumentum aedificandum expoliend(um) / curavit soci(i)sq(ue) probavit;;CIL I² 1274;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-499.0;-100.0;Rome [found & written];;41.9097374;11.9768861;True;True;35;575041;-299.5;-3;[503599];[503598];1;probo;1;0;[503598];0
